,name,hp,attack,defense,special_attack,special_defense,speed,total,capture_rate,flavor_text_entries,habitat,id_x,base_experience,type_1,type_2,generation
523,swoobat,67,57,55,77,55,114,425,45,Il émet des ondes sonores de différentes fréquences par le nez. Certaines peuvent briser des rochers.,rare,528,149,psychic,flying,5
524,drilbur,60,85,40,30,45,68,328,120,Il peut creuser à plus de 50 km/h et faire la course avec une voiture roulant sur le terrain qu’il creuse.,rough-terrain,529,66,ground,,5
525,excadrill,110,135,60,50,65,88,508,60,Ses vrilles en acier peuvent transpercer des poutres en fer. Il est très employé dans la construction de tunnels.,rough-terrain,530,178,ground,steel,5
526,audino,103,60,86,60,86,50,445,255,Il ausculte les gens avec ses antennes auriculaires pour juger de leurs émotions ou de leur santé.,grassland,531,390,normal,,5
527,timburr,75,80,55,25,35,35,305,180,"Il combat avec une poutre. Quand il en arrive à transporter de lourds madriers sans problème, l’évolution est proche.",mountain,532,61,fighting,,5
528,gurdurr,85,105,85,40,50,40,405,90,Même une armée de catcheurs se jetant sur son corps hyper musclé ne le ferait pas ciller.,mountain,533,142,fighting,,5
529,conkeldurr,105,140,95,55,65,45,505,45,"Es setzt Attacken ein, die sich die Zentrifugalkraft zunutze machen, indem es seine Betonpfeiler umherschwingt.",mountain,534,227,fighting,,5
530,tympole,50,50,40,50,40,64,294,255,Il prévient ses camarades du danger en faisant vibrer ses joues pour générer un signal d’alarme très aigu.,waters-edge,535,59,water,,5
531,palpitoad,75,65,55,65,55,69,384,120,"Quand il fait vibrer la bosse sur sa tête, il provoque des ondulations dans l’eau, mais aussi des tremblements de terre.",waters-edge,536,134,water,ground,5
532,seismitoad,105,95,75,85,75,74,509,45,"Il fait gicler un liquide paralysant des pustules sur sa tête, et attaque ses ennemis à coups de vibrations.",waters-edge,537,229,water,ground,5
533,throh,120,100,85,30,85,45,465,45,"Quand il noue sa ceinture, il devient plus puissant. Les Judokrak sauvages tressent leur ceinture avec des lianes.",mountain,538,163,fighting,,5
534,sawk,75,125,75,30,75,85,465,45,"Dans les montagnes où il s’entraîne, on peut l’entendre donner des coups de poing aux rochers et aux grands arbres.",mountain,539,163,fighting,,5
535,sewaddle,45,53,70,40,60,42,310,255,"Quand il éclot, Manternel lui coud son vêtement. Il dort en cachant son visage sous sa capuche.",forest,540,62,bug,grass,5
536,swadloon,55,63,90,50,80,42,380,120,"Dans les forêts où il vit, la végétation pousse bien car il transforme les feuilles mortes en engrais.",forest,541,133,bug,grass,5
537,leavanny,75,103,80,70,80,92,500,45,"Quand il trouve de petits Pokémon, il leur coud des vêtements de feuilles en utilisant ses coupoirs et son fil adhésif.",forest,542,225,bug,grass,5
538,venipede,30,45,59,30,39,57,260,255,"Sa morsure est très venimeuse. Elle paralyse même les grands Pokémon Oiseaux, ses prédateurs.",forest,543,52,bug,poison,5
539,whirlipede,40,55,99,40,79,47,360,120,"Protégé par sa solide carapace, il fonce sur ses ennemis en roulant comme un pneu.",forest,544,126,bug,poison,5
540,scolipede,60,100,89,55,69,112,485,45,Il accule l’ennemi par ses mouvements rapides et l’attaque avec ses cornes. Il ne s’arrête qu’au coup de grâce.,forest,545,218,bug,poison,5
541,cottonee,40,27,60,37,50,66,280,190,會噴出棉花保護身體。 有時會被颱風吹到 地球的另一邊。,grassland,546,56,grass,fairy,5
542,whimsicott,60,67,85,77,75,116,480,75,"Il se faufile comme le vent par les espaces les plus étroits, en laissant une touffe de poils blancs.",grassland,547,168,grass,fairy,5
543,petilil,45,35,50,70,50,30,280,190,"Les feuilles sur sa tête sont très amères, mais elles remettent d’aplomb les corps les plus éreintés.",grassland,548,56,grass,,5
544,lilligant,70,60,75,110,75,90,480,75,Même les Dresseurs confirmés ont du mal à faire éclore sa belle fleur. Un Pokémon apprécié des célébrités.,grassland,549,168,grass,,5
545,sandile,50,72,35,35,35,65,292,180,Il vit dans le sable des déserts. Le sable chauffé par le soleil empêche son corps de refroidir.,rough-terrain,551,58,ground,dark,5
546,krokorok,60,82,45,45,45,74,351,90,Ils vivent en petits groupes. La membrane qui couvre leurs yeux les protège du soleil.,rough-terrain,552,123,ground,dark,5
547,krookodile,95,117,80,65,70,92,519,45,Il ne laisse jamais échapper ses proies. Ses mâchoires surpuissantes peuvent broyer une voiture.,rough-terrain,553,234,ground,dark,5
548,darumaka,70,90,45,15,45,50,315,120,"Quand le feu brûle dans son corps, il est tout excité et court partout. Quand le feu s’apaise, il s’endort.",grassland,554,63,fire,,5
549,maractus,75,86,67,106,67,60,461,255,"Avec une danse et des sons saccadés, il fait fuir ses prédateurs, les Pokémon Oiseaux dévoreurs de graines de fleur.",grassland,556,161,grass,,5
550,dwebble,50,65,85,35,35,55,325,190,Il peut facilement creuser son trou dans les pierres les plus dures grâce au liquide sécrété par sa bouche.,forest,557,65,bug,rock,5
551,crustle,70,105,125,65,75,45,485,75,"Entre eux, les querelles de territoire sont fréquentes et violentes. Celui qui se fait briser son rocher a perdu.",forest,558,170,bug,rock,5
552,scraggy,50,75,70,35,70,48,348,180,Il remonte sa peau jusqu’à son cou pour se protéger. Elle a une constitution élastique qui absorbe les coups.,forest,559,70,dark,fighting,5
553,scrafty,65,90,115,45,115,58,488,90,Ils se regroupent pour rosser ceux qui pénètrent sur leur territoire. Ils crachent un venin corrosif.,forest,560,171,dark,fighting,5
554,sigilyph,72,58,80,103,80,97,490,45,On dit qu’il parcourt toujours le même itinéraire parce qu’il a gardé la mémoire de la ville antique qu’il protégeait.,rare,561,172,psychic,flying,5
555,yamask,38,30,85,55,65,30,303,190,"Le motif de son masque est son visage quand il était humain. Parfois, il le regarde et se met à pleurer.",cave,562,61,ghost,,5
556,cofagrigus,58,50,145,95,105,30,483,90,Il paraît qu’il avale les gens et les transforme en momies. Il adore manger des lingots d’or.,cave,563,169,ghost,,5
557,tirtouga,54,78,103,53,45,22,355,45,Il a été recréé à partir d’un fossile préhistorique. Il peut plonger jusqu’à 1 000 mètres de profondeur.,sea,564,71,water,rock,5
558,carracosta,74,108,133,83,65,32,495,45,Il vit sur terre et en mer. Ses bras surpuissants peuvent percer des trous dans la coque des paquebots.,sea,565,173,water,rock,5
559,archen,55,112,45,74,45,70,401,45,"Siempre se ha creído que era el antecesor de los Pokémon pájaro, aunque investigaciones recientes lo ponen en duda.",mountain,566,71,rock,flying,5
560,archeops,75,140,65,112,65,110,567,45,Il s’envole après avoir pris de l’élan. Il est assez intelligent pour chasser ses proies en groupe.,mountain,567,177,rock,flying,5
561,trubbish,50,50,62,40,62,65,329,190,Il aime les endroits mal tenus. Le gaz qu’il rote endort pendant une semaine.,grassland,568,66,poison,,5
562,garbodor,80,95,82,60,82,75,474,60,Il étrangle ses ennemis avec son bras droit et les achève avec le gaz puant et empoisonné qu’il exhale par la bouche.,grassland,569,166,poison,,5
563,zorua,40,65,40,80,40,65,330,75,Il a le pouvoir de prendre l’apparence des autres. On dit qu’il se transforme souvent en petit enfant silencieux.,grassland,570,66,dark,,5
564,zoroark,60,105,60,120,60,105,510,45,Stories say those who tried to catch Zoroark were trapped in an illusion and punished.,grassland,571,179,dark,,5
565,minccino,55,50,40,40,40,75,300,255,Si salutano pulendosi l’un l’altro con le loro code.,grassland,572,60,normal,,5
566,cinccino,75,95,60,65,60,115,470,60,Leurs poils blancs sont recouverts d’une graisse spéciale qui leur permet d’esquiver facilement les attaques.,grassland,573,165,normal,,5
567,gothita,45,30,50,55,65,45,290,200,"Concentre des pouvoirs psychiques dans ses antennes semblables à des rubans, et regarde fixement... mais quoi?",urban,574,58,psychic,,5
568,gothorita,60,45,70,75,85,55,390,100,Hypnotise les Pokémon et les gens. Il y a de nombreuses légendes de gens enlevés dans leur sommeil par des Mesmérella.,urban,575,137,psychic,,5
569,gothitelle,70,55,95,95,110,65,490,50,Ses pouvoirs psychiques plient l’espace aux alentours. On y voit des étoiles éloignées de millions d’années-lumière.,urban,576,221,psychic,,5
570,solosis,45,30,40,105,50,20,290,200,Ils repoussent leurs assaillants avec leurs pouvoirs psychiques et communiquent entre eux par télépathie.,urban,577,58,psychic,,5
571,duosion,65,40,50,125,60,30,370,100,Il possède deux cerveaux séparés qui le font parfois agir de façon totalement incohérente.,urban,578,130,psychic,,5
572,reuniclus,110,65,75,125,85,30,490,50,"Quand ils se tiennent par la main, leurs cerveaux forment un réseau qui démultiplie leurs pouvoirs psychiques.",urban,579,221,psychic,,5
573,ducklett,62,44,50,44,50,55,305,190,"Un Pokémon Oiseau doué pour la plongée. Il nage sous l’eau à la recherche de sphaigne, son plat préféré.",sea,580,61,water,flying,5
574,swanna,75,87,63,87,63,98,473,45,Ils se mettent à danser à la tombée de la nuit. Le Lakmécygne qui danse au centre est le chef de la troupe.,sea,581,166,water,flying,5
575,vanillite,36,50,50,65,60,44,305,255,Il exhale une haleine à -50 °C. Il fabrique des cristaux de neige et fait neiger autour de lui.,cave,582,61,ice,,5
576,vanillish,51,65,65,80,75,59,395,120,"Un Pokémon qui vit dans les montagnes enneigées. Il a émigré au sud durant l’ère glaciaire, il y a bien longtemps.",cave,583,138,ice,,5
577,vanilluxe,71,95,85,110,95,79,535,45,Il avale de l’eau en grande quantité et la transforme en nuages neigeux. Il souffle du blizzard sur ses ennemis.,cave,584,241,ice,,5
578,deerling,60,60,50,40,50,75,335,190,"Son pelage prend la même couleur et la même odeur que les hautes herbes. S’il sent un ennemi, il court s’y réfugier.",forest,585,67,normal,grass,5
579,sawsbuck,80,100,70,60,70,95,475,75,Il change d’habitat selon les saisons. Les gens constatent le passage des saisons en regardant ses ramures.,forest,586,166,normal,grass,5
580,emolga,55,75,60,75,60,103,428,200,"Il accumule dans ses membranes l’électricité qu’il produit dans ses bajoues, et la relâche tout en planant.",grassland,587,150,electric,flying,5
581,karrablast,50,75,45,40,45,60,315,200,전기 에너지에 반응하는 이상한 체질을 지녔다. 쪼마리와 함께 있으면 진화한다.,forest,588,63,bug,,5
582,escavalier,70,135,105,60,105,20,495,75,Il vole à toute vitesse et frappe tout ennemi de ses lances pointues. Il combat bravement contre les plus forts que lui.,forest,589,173,bug,steel,5
583,foongus,69,55,45,55,55,15,294,190,"Grâce à sa ressemblance mystérieuse avec une Poké Ball, il attire ses ennemis et relâche des spores empoisonnées.",grassland,590,59,grass,poison,5
584,amoonguss,114,85,70,85,80,30,464,75,Il danse en faisant tournoyer les coupoles en forme de Poké Ball de ses bras pour attirer ses proies.,grassland,591,162,grass,poison,5
585,frillish,55,40,50,65,85,40,335,190,"Il s’enfonce dans les profondeurs de la mer en emmenant son ennemi, qu’il ligote avec ses bras fins comme des voiles.",waters-edge,592,67,water,ghost,5
586,jellicent,100,60,70,85,105,60,480,60,"Les bateaux qui s’aventurent sur son territoire coulent, et Moyade aspire l’énergie vitale des marins.",waters-edge,593,168,water,ghost,5
587,alomomola,165,75,80,40,45,65,470,75,They float upon the open sea. Many water Pokémon gather in the area around Alomomola.,waters-edge,594,165,water,,5
588,joltik,50,47,50,57,50,65,319,190,Les Statitik qui vivent en ville ont appris à aspirer le courant depuis les prises électriques des maisons.,forest,595,64,bug,electric,5
589,galvantula,70,77,60,97,60,108,472,75,"Quand on l’attaque, il projette une multitude de fils électrifiés pour créer une barrière électrique.",forest,596,165,bug,electric,5
590,ferroseed,44,50,91,24,86,10,305,255,"Quand il sent un danger, il réagit en projetant toutes ses épines d’un coup et s’enfuit en roulant sur lui-même.",grassland,597,61,grass,steel,5
591,ferrothorn,74,94,131,54,116,20,489,90,Il combat avec ses trois tentacules épineux. Un coup de ses épines d’acier peut briser en deux de gros rochers.,grassland,598,171,grass,steel,5
592,klink,40,55,70,45,60,30,300,130,La compatibilité entre ses deux rouages est prédéterminée. Ceux-ci ne se fixeront à aucun autre.,cave,599,60,steel,,5
593,klang,60,80,95,70,85,50,440,60,"Ils communiquent entre eux en changeant leur sens de rotation. Plus ils sont en colère, plus ils tournent vite.",cave,600,154,steel,,5
594,klinklang,60,100,115,70,85,90,520,30,Son noyau rouge lui permet d’accumuler de l’énergie qu’il projette ensuite aux alentours grâce à ses pics.,cave,601,234,steel,,5
595,tynamo,35,55,40,45,40,60,275,190,"Tout seuls, ils ne dégagent pas beaucoup d’électricité, mais un banc d’Anchwatt produit la même puissance qu’un éclair.",grassland,602,55,electric,,5
596,eelektrik,65,85,70,75,70,40,405,60,Ses taches rondes émettent de l’électricité. Il s’enroule autour de ses proies et les électrocute.,grassland,603,142,electric,,5
597,eelektross,85,115,80,105,80,50,515,30,Il peut sortir de l’eau à la force de ses bras pour attraper des proies sur la rive. Il retourne à l’eau en un instant.,grassland,604,232,electric,,5
598,elgyem,55,55,55,85,55,30,335,255,"Avec son puissant pouvoir psychique, il peut compresser le cerveau de ses ennemis et déclencher des migraines.",urban,605,67,psychic,,5
599,beheeyem,75,75,75,125,95,40,485,90,Il peut manipuler les souvenirs de ses ennemis et fait clignoter ses doigts tricolores pour discuter avec ses amis.,urban,606,170,psychic,,5
600,litwick,50,30,55,65,55,20,275,190,Sa flamme brûle en consumant l’énergie vitale des gens et des Pokémon.,cave,607,55,ghost,fire,5
601,lampent,60,40,60,95,60,55,370,90,Un Pokémon craint pour être de mauvais augure. Il erre dans les villes à la recherche d’âmes de défunts.,cave,608,130,ghost,fire,5
602,chandelure,60,55,90,145,90,80,520,45,"Il brûle en aspirant les âmes, et hypnotise ses ennemis en faisant osciller les flammes de ses bras.",cave,609,234,ghost,fire,5
603,axew,46,87,60,30,40,57,320,75,木の実を　キバで　砕いて　食べる。 何回も　生え変わることで 強く　鋭い　キバに　なる。,waters-edge,610,64,dragon,,5
604,fraxure,66,117,70,40,50,67,410,60,"Comme ses crocs brisés ne repoussent pas, il les aiguise après le combat grâce à une pierre ramassée près d’un fleuve.",waters-edge,611,144,dragon,,5
605,haxorus,76,147,90,60,70,97,540,45,"Il est doux, mais ne pardonne pas à ceux qui viennent saccager son territoire. Ses crocs peuvent découper de l’acier.",waters-edge,612,243,dragon,,5
606,cubchoo,55,70,40,60,40,40,305,120,"Quand il est malade, sa goutte au nez dégèle et ses capacités de type Glace deviennent moins efficaces.",cave,613,61,ice,,5
607,beartic,95,130,80,70,80,50,505,60,Il fait lui-même geler son haleine. Il est bon nageur et sillonne les mers du nord à la recherche de ses proies.,cave,614,177,ice,,5
608,cryogonal,80,50,50,95,135,105,515,25,"Si sa température monte, il se dissipe en vapeur d’eau et disparaît. Quand elle diminue, il redevient de glace.",cave,615,180,ice,,5
609,shelmet,50,40,85,40,65,25,305,200,"Quand on l’attaque, il referme sa visière pour se défendre, et projette un poison visqueux.",forest,616,61,bug,,5
610,accelgor,80,70,40,100,60,145,495,75,"Quand son corps s’assèche, il faiblit. Il s’en prémunit en s’enroulant dans plusieurs couches d’une fine muqueuse.",forest,617,173,bug,,5
611,stunfisk,109,66,84,81,99,32,471,75,Sa peau est si dure qu’il peut se faire piétiner par un sumo sans rien sentir. Il sourit en émettant de l’électricité.,rough-terrain,618,165,ground,electric,5
612,mienfoo,45,85,50,55,50,65,350,180,Il découpe ses ennemis avec ses griffes acérées et les terrasse avec ses enchaînements de coups hyper fluides.,mountain,619,70,fighting,,5
613,mienshao,65,125,60,95,60,105,510,45,Il se sert des poils de ses pattes antérieures comme de fouets. Ses coups ultrarapides sont invisibles à l’œil nu.,mountain,620,179,fighting,,5
614,druddigon,77,120,90,60,90,48,485,45,"Il utilise ses ailes pour emmagasiner la chaleur du soleil. Si la température de son corps baisse, il ne peut plus bouger.",waters-edge,621,170,dragon,,5
615,golett,59,74,50,35,50,35,303,190,Il se meut grâce à l’énergie stockée dans son corps. Personne ne sait d’où vient cette énergie mystérieuse.,rough-terrain,622,61,ground,ghost,5
616,golurk,89,124,80,55,80,55,483,90,"Il vole à la vitesse du son. Si le sceau sur sa poitrine est retiré, il perd tout contrôle de lui-même.",rough-terrain,623,169,ground,ghost,5
617,pawniard,45,85,70,40,40,60,340,120,"Tout son corps est fait de lames. Si une lame s’émousse, il va l’aiguiser contre une pierre au bord d’une rivière.",rough-terrain,624,68,dark,steel,5
618,bisharp,65,125,100,60,70,70,490,45,"Ils dirigent les groupes de Scalpion. Ils se battent pour la suprématie sur le groupe, et les perdants en sont exclus.",rough-terrain,625,172,dark,steel,5
619,bouffalant,95,110,95,40,95,55,490,45,Son pelage fourni absorbe les chocs et lui permet d’asséner sans broncher le plus violent des coups de tête.,grassland,626,172,normal,,5
620,rufflet,70,83,50,37,50,60,350,190,"Il casse les Baies avec ses serres. Il combat courageusement, quelle que soit la force de l’adversaire.",forest,627,70,normal,flying,5
621,braviary,100,123,75,57,75,80,510,60,"Pour les siens, il combat au mépris du danger. Il est capable de soulever une voiture haut dans le ciel.",forest,628,179,normal,flying,5
622,vullaby,70,55,75,45,65,60,370,190,"Ses ailes sont trop petites pour lui permettre de voler. Quand l’évolution approche, il sort lui-même de sa coquille.",forest,629,74,dark,flying,5
623,mandibuzz,110,65,105,55,95,80,510,60,Il construit des nids en os. Il attrape les proies affaiblies avec ses serres et les transporte allègrement au nid.,forest,630,179,dark,flying,5
624,heatmor,85,97,66,105,66,65,484,90,Il aspire de l’air par la queue et entretient un brasier dans son corps. C’est le prédateur des Fermite.,grassland,631,169,fire,,5
625,durant,58,109,112,48,48,109,484,90,"Ils portent une armure de fer et se regroupent pour contrer les attaques de leurs prédateurs, les Aflamanoir.",forest,632,169,bug,steel,5
626,deino,52,65,50,45,50,38,300,45,"Il mord tout ce qui bouge, et mange tout ce qu’il trouve. Il vaut mieux éviter de s’en approcher.",grassland,633,60,dark,dragon,5
627,zweilous,72,85,70,65,70,58,420,45,"Ses deux têtes s’entendent mal. Même en mangeant, elles se cherchent des noises et dévorent à qui mieux mieux.",grassland,634,147,dark,dragon,5
628,hydreigon,92,105,90,125,90,98,600,45,"Un Pokémon violent qui patrouille le ciel avec ses six ailes et se jette sur tout ce qui bouge, pensant voir un ennemi.",grassland,635,270,dark,dragon,5
629,larvesta,55,85,55,50,55,60,360,45,"On dit que ce Pokémon serait né du soleil. Lorsqu’il évolue, tout son corps est enveloppé de flammes.",forest,636,72,bug,fire,5
630,volcarona,85,60,65,135,105,100,550,15,"On dit que quand le ciel s’est obscurci à cause des cendres d’un volcan, le feu d’un Pyrax aurait remplacé le soleil.",forest,637,248,bug,fire,5
631,cobalion,91,90,129,90,72,108,580,3,Un Pokémon légendaire qui a combattu les humains pour protéger les Pokémon. Il est d’un naturel calme et posé.,cave,638,261,steel,fighting,5
632,terrakion,91,129,90,72,90,108,580,3,Il a combattu les humains pour protéger les Pokémon ayant perdu leur foyer à cause de leurs guerres fratricides.,cave,639,261,rock,fighting,5
633,virizion,91,90,72,90,129,108,580,3,Il a défié les humains pour protéger les siens. Son nom est resté dans la légende.,grassland,640,261,grass,fighting,5
634,reshiram,100,120,100,150,120,90,680,3,Un Pokémon mythique. Il projette de sa queue un tourbillon de flammes capable de tout emporter.,rough-terrain,643,306,dragon,fire,5
635,zekrom,100,150,120,120,100,90,680,3,Sa queue produit de l’électricité. Il dissimule son corps dans un nuage électrique et plane dans le ciel d’Unys.,waters-edge,644,306,dragon,electric,5
636,kyurem,125,130,90,130,90,95,660,3,"Son corps produit une énergie à très basse température, mais le souffle  glacé qu’il exhale l’a gelé lui-même.",forest,646,297,dragon,ice,5
637,genesect,71,120,95,120,95,99,600,3,"Il y a 300 millions d’années, il était craint comme l’ultime prédateur. Il a été modifié par la Team Plasma.",forest,649,270,bug,steel,5
638,chespin,56,61,65,48,45,38,313,45,ふだん　やわらかい　あたまの　トゲは ちからを　こめると　するどく　とがり いわをも　つらぬくほど　かたくなる。,grassland,650,63,grass,,6
639,quilladin,61,78,95,56,58,57,405,45,からだを　おおう　がんじょうな　カラが てきの　こうげきを　はじきかえし するどい　トゲで　はんげきする。,grassland,651,142,grass,,6
640,chesnaught,88,107,122,74,75,64,530,45,たいあたりで　５０トンの　せんしゃを ひっくりかえす　パワー。じぶんが たてと　なって　なかまを　まもる。,grassland,652,239,grass,fighting,6
641,fennekin,40,45,40,62,60,60,307,45,こえだを　たべると　げんきになって せっし２００どを　こえる　ねっきを おおきな　みみから　ふきだす。,grassland,653,61,fire,,6
642,braixen,59,59,58,90,70,73,409,45,きのえだを　しっぽに　さしている。 しっぽの　けの　まさつねつで えだに　ひをつけて　たたかう。,grassland,654,143,fire,,6
643,delphox,75,69,72,114,100,104,534,45,つえの　せんたんで　もえる　ほのおを みつめて　せいしんとういつすると みらいの　できごとを　みとおせる。,mountain,655,240,fire,psychic,6
644,froakie,41,56,40,62,44,71,314,45,むねと　せなかから　あわを　だす。 だんりょくのある　あわで　こうげきを うけとめて　ダメージを　へらす。,waters-edge,656,63,water,,6
645,frogadier,54,63,52,83,56,97,405,45,あわで　つつんだ　こいしを　なげる わざを　つかう。３０メートル　さきの あきかんに　あてる　コントロール。,waters-edge,657,142,water,,6
646,greninja,72,95,67,103,71,122,530,45,みずを　あっしゅくして　しゅりけんを つくりだす。こうそくかいてんさせて とばすと　きんぞくも　まっぷたつ。,sea,658,239,water,dark,6
647,bunnelby,38,36,38,32,36,57,237,255,おおきな　みみで　じめんを　ほって すあなを　つくる。ひとばんじゅう やすまずに　ほりつづけられる。,grassland,659,47,normal,,6
648,diggersby,85,56,77,50,77,78,423,127,おおきな　みみは　１トンを　こえる いわを　らくに　もちあげる　パワー。 こうじげんばで　だいかつやくする。,grassland,660,148,normal,ground,6
649,fletchling,45,50,43,40,38,62,278,255,ひとなつっこい　せいかく。うつくしい さえずりと　おばねを　ふる　うごきで なかまに　あいずを　おくる。,forest,661,56,normal,flying,6
650,fletchinder,62,73,55,56,52,84,382,120,ひのこを　クチバシから　とばして くさむらを　こがし　おどろいて とびだした　えものを　つかまえる。,grassland,662,134,fire,flying,6
651,talonflame,78,81,71,74,69,126,499,45,はげしい　たたかいで　こうふんすると ぜんしんの　うもうの　すきまから ひのこを　ふきだして　ひこうする。,grassland,663,175,fire,flying,6
652,scatterbug,38,35,40,27,25,35,200,255,とりポケモンに　おそわれると くろい　こなを　まきちらす。 ふれると　マヒする　どくのこなだ。,forest,664,40,bug,,6
653,spewpa,45,22,60,27,30,29,213,120,しげみの　かげに　かくれて　くらす。 てきに　おそわれると　からだの　けを するどく　さかだてて　いかくする。,forest,665,75,bug,,6
654,vivillon,80,52,50,90,50,89,411,45,せかいには　さまざまな　はねもようの ビビヨンがいる。すんでいる　とちの きこうが　えいきょうしているようだ。,forest,666,185,bug,flying,6
655,litleo,62,50,58,73,54,72,369,220,つよい　あいてに　たちむかうときほど たてがみが　こうおんになり ぜんしんに　ちからが　みなぎるのだ。,grassland,667,74,fire,normal,6
656,pyroar,86,68,72,109,66,106,507,65,むれの　なかで　いちばん　おおきな ほのおの　たてがみを　もつ　オスが リーダーとして　なかまを　ひきいる。,grassland,668,177,fire,normal,6
657,flabebe,44,38,39,61,79,42,303,225,はなの　ひめた　ちからを　ひきだして じざいに　あやつる。フラベベが　もつ はなは　もはや　からだの　いちぶだ。,mountain,669,61,fairy,,6
658,floette,54,45,47,75,98,52,371,120,はなばたけを　とびまわり　かれかけた はなを　せわする。はなの　ひめられた ちからを　ひきだして　たたかう。,mountain,670,130,fairy,,6
659,florges,78,65,68,112,154,75,552,45,テリトリーは　みごとな　はなぞの。 くさばなが　はなつ　エネルギーを あびて　じぶんの　パワーにするのだ。,mountain,671,248,fairy,,6
660,skiddo,66,65,48,62,57,52,350,200,ひとと　くらすようになった さいしょの　ポケモンと　いわれる。 おだやかな　せいかくの　ポケモン。,grassland,672,70,grass,,6
661,gogoat,123,100,62,97,81,68,531,45,ツノを　にぎる　わずかな　ちがいから トレーナーの　きもちを　よみとるので いったいとなって　はしれるのだ。,grassland,673,186,grass,,6
662,pancham,67,82,62,46,48,43,348,220,てきに　なめられないよう　がんばって にらみつけるが　こうかは　うすい。 くわえた　はっぱが　トレードマーク。,mountain,674,70,fighting,,6
663,pangoro,95,124,78,69,71,58,495,65,以腕力为傲的野性的宝可梦。 性格豪爽， 因此迷恋它的训练家也很多。,mountain,675,173,fighting,dark,6
664,furfrou,75,80,60,65,90,102,472,160,복슬복슬한 털을 깎고 다듬으면 모습이 아름다워질 뿐만 아니라 몸의 움직임도 좋아진다.,grassland,676,165,normal,,6
665,espurr,62,48,54,63,60,68,355,190,きょうりょくな　サイコパワーが もれださないように　ほうしゅつする きかんを　みみで　ふさいでいるのだ。,urban,677,71,psychic,,6
666,honedge,45,80,100,35,37,28,325,180,ししゃの　たましいが　こだいの つるぎに　やどって　うまれたらしい。 ひとに　とりつき　いのちを　すう。,cave,679,65,steel,ghost,6
667,doublade,59,110,150,45,49,35,448,90,しんかして　２ほんに　ぶんれつした。 テレパシーで　かいわして　れんけい こうげきで　てきを　きりきざむ。,cave,680,157,steel,ghost,6
668,spritzee,78,52,60,63,65,23,341,200,かいだ　ものを　うっとりさせる かおりを　からだから　ただよわせる。 たべた　もので　かおりが　かわる。,mountain,682,68,fairy,,6
669,aromatisse,101,72,72,99,89,29,462,140,さまざまな　においを　つくりだす。 あいての　いやがる　においを　だして たたかいを　ゆうりに　すすめるのだ。,mountain,683,162,fairy,,6
670,swirlix,62,48,66,59,57,49,341,200,わたあめのような　あまくて　ベタつく しろい　いとを　だして　あいてを からめとり　うごきを　ふうじる。,mountain,684,68,fairy,,6
671,slurpuff,82,80,86,85,75,72,480,140,わずかな　においでも　かぎわける びんかんな　きゅうかくを　いかして パティシエの　てつだいを　している。,mountain,685,168,fairy,,6
672,inkay,53,54,53,37,46,45,288,190,"Éblouis par les points lumineux qui clignotent sur son corps, les ennemis perdent toute envie de se battre.",rough-terrain,686,58,dark,psychic,6
673,malamar,86,92,88,68,75,73,482,80,ポケモンで　いちばん　きょうりょくな さいみんじゅつを　つかう。あいてを いのままに　あやつってしまうのだ。,rough-terrain,687,169,dark,psychic,6
674,binacle,42,52,67,39,56,50,306,120,２ひきの　カメテテが　ひとつの いわで　くらす。ケンカすると どちらかが　ほかの　いわに　うつる。,sea,688,61,rock,water,6
675,barbaracle,72,105,115,54,86,68,500,45,しんかのとき　２ひきの　カメテテが ７ひきに　ぶんれつした　ポケモン。 ７ひきぶんの　パワーで　たたかう。,sea,689,175,rock,water,6
676,skrelp,50,60,60,60,60,30,320,225,くさった　かいそうに　ぎたいする。 きづかずに　ちかよってきた　えものに どくえきを　あびせて　しとめる。,grassland,690,64,poison,water,6
677,dragalge,65,75,90,97,123,44,494,55,タンカーの　せんたいを　くさらせる もうどくを　なわばりに　はいりこんだ ものに　みさかいなく　はきかける。,grassland,691,173,poison,dragon,6
678,clauncher,50,53,62,58,63,44,330,225,おおきな　ハサミから　あっしゅくした みずを　ピストルのように　うちだし とんでいる　えものを　うちおとす。,waters-edge,692,66,water,,6
679,clawitzer,71,73,88,120,89,59,500,55,みずの　ほうだんを　はっしゃする きょだいな　ハサミを　もつ。 タンカーの　せんたいを　うちぬくぞ。,waters-edge,693,100,water,,6
680,helioptile,44,38,33,61,43,70,289,190,さばくで　せいかつする。たいようの ひかりを　あびて　はつでんすれば エサを　たべなくても　へいきなのだ。,grassland,694,58,electric,normal,6
681,heliolisk,62,55,52,109,94,109,481,75,エリマキを　ひろげて　はつでんする。 エレザード　１ぴきで　こうそうビルで ひつような　でんきを　つくれるのだ。,grassland,695,168,electric,normal,6
682,tyrunt,58,89,77,45,45,48,362,45,かせきから　ふっかつした　ポケモン。 きにいらない　ことが　あると かんしゃくを　おこして　おおあばれ。,mountain,696,72,rock,dragon,6
683,tyrantrum,82,121,119,69,59,71,521,45,"The king of the ancient world, it can easily crunch a car with the devastating strength of its enormous jaws.",mountain,697,182,rock,dragon,6
684,amaura,77,59,50,67,63,46,362,45,１おくねんまえから　こおりづけに なっていた　からだの　いちぶから ふっかつした　こだいの　ポケモン。,sea,698,72,rock,ice,6
